Learning Rate,# of Folds,Time to Train Boost,Time to Predict with Boost,Training Accuracy,Validation Accuracy
0.6,6,10.901999990145365,0.06383331616719563,0.9996586818533135,0.9993776019566764
0.7,6,11.34233327706655,0.07416669527689616,0.9997309610437647,0.9993976774404955
0.8,6,14.166500051816305,0.09716665744781494,0.9997831626221774,0.9994579087288362
0.9,6,13.720500032107035,0.09483333428700765,0.9998032410081592,0.999317363412428
1.0,6,13.146499951680502,0.08566669623057048,0.999851425941917,0.9993575119598764
1.1,6,12.198166648546854,0.07533331712086995,0.9999116584877589,0.9993173609934036
1.2000000000000002,6,12.234500050544739,0.09099996089935303,0.9999317361965256,0.9993976701845879
1.3,6,32.39983336130778,0.2528332869211833,0.9999558292922552,0.9993976726024467
1.4,6,14.90066667397817,0.09116665522257487,0.9999357513899897,0.9992972976023754
